Latitude__,Longitude,Month,Year,Encounters
-12.632,131.357,9,2021,2
-12.631,131.357,9,2021,1
-12.63,131.358,7,2022,1
-12.63,131.358,9,2021,1
-12.629,131.359,7,2022,3
-12.629,131.659,8,2021,1
-12.628,131.358,9,2021,1
-12.628,131.36,8,2021,1
-12.628,131.36,9,2021,1
-12.627,131.36,7,2022,1
-12.627,131.361,9,2021,1
-12.627,131.362,7,2022,2
-12.626,131.363,8,2021,1
-12.625,131.363,7,2022,1
-12.625,131.363,9,2021,1
-12.625,131.364,9,2021,1
-12.625,131.365,9,2021,1
-12.624,131.365,7,2022,1
-12.624,131.365,8,2021,1
-12.624,131.365,9,2021,1
-12.624,131.659,8,2021,1
-12.623,131.366,7,2022,1
-12.623,131.366,9,2021,1
-12.623,131.367,8,2021,2
-12.623,131.368,7,2022,1
-12.622,131.368,7,2022,1
-12.622,131.368,8,2021,2
-12.622,131.368,9,2021,2
-12.622,131.369,9,2021,1
-12.622,131.37,7,2022,1
-12.622,131.658,8,2021,1
-12.622,131.659,8,2021,1
-12.621,131.37,7,2022,1
-12.621,131.37,8,2021,1
-12.621,131.37,9,2021,3
-12.621,131.371,8,2021,2
-12.62,131.371,7,2022,1
-12.62,131.372,8,2021,3
-12.619,131.372,7,2022,1
-12.619,131.372,9,2021,1
-12.618,131.372,7,2022,3
-12.618,131.373,9,2021,1
-12.618,131.374,9,2021,1
-12.617,131.373,8,2021,1
-12.617,131.375,8,2021,2
-12.617,131.375,9,2021,1
-12.616,131.374,7,2022,1
-12.616,131.374,8,2021,1
-12.616,131.375,7,2022,2
-12.616,131.375,9,2021,2
-12.615,131.375,7,2022,4
-12.615,131.375,8,2021,5
-12.615,131.375,9,2021,3
-12.615,131.376,8,2021,1
-12.615,131.656,8,2021,1
-12.614,131.377,7,2022,1
-12.614,131.377,8,2021,3
-12.614,131.656,8,2021,1
-12.613,131.376,8,2021,1
-12.613,131.377,7,2022,1
-12.613,131.377,9,2021,2
-12.613,131.378,7,2022,1
-12.612,131.377,8,2021,2
-12.612,131.377,9,2021,3
-12.612,131.653,8,2021,1
-12.611,131.377,9,2021,1
-12.611,131.378,8,2021,1
-12.611,131.379,8,2021,1
-12.611,131.379,9,2021,3
-12.611,131.652,8,2021,1
-12.61,131.378,7,2022,3
-12.61,131.378,8,2021,1
-12.61,131.378,9,2021,1
-12.61,131.379,7,2022,1
-12.61,131.379,8,2021,4
-12.61,131.652,8,2021,1
-12.61,131.664,8,2021,1
-12.609,131.653,8,2021,1
-12.609,131.656,8,2021,1
-12.609,131.658,8,2021,3
-12.609,131.665,8,2021,1
-12.608,131.377,7,2022,1
-12.608,131.378,7,2022,1
-12.608,131.378,8,2021,1
-12.608,131.654,8,2021,1
-12.608,131.655,8,2021,1
-12.607,131.376,7,2022,1
-12.607,131.376,8,2021,1
-12.607,131.376,9,2021,1
-12.607,131.377,9,2021,1
-12.607,131.668,8,2021,1
-12.607,131.671,8,2021,1
-12.606,131.375,9,2021,2
-12.606,131.376,8,2021,3
-12.606,131.672,8,2021,1
-12.605,131.374,7,2022,1
-12.605,131.375,7,2022,1
-12.605,131.375,8,2021,4
-12.605,131.375,9,2021,1
-12.604,131.375,7,2022,1
-12.603,131.373,7,2022,1
-12.603,131.373,9,2021,3
-12.603,131.374,7,2022,1
-12.603,131.67,8,2021,2
-12.602,131.374,7,2022,1
-12.602,131.374,9,2021,1
-12.601,131.374,7,2022,1
-12.601,131.374,8,2021,1
-12.6,131.374,7,2022,1
-12.6,131.375,7,2022,1
-12.6,131.375,8,2021,2
-12.599,131.374,8,2021,2
-12.599,131.375,7,2022,1
-12.599,131.375,9,2021,1
-12.599,131.667,8,2021,2
-12.598,131.375,7,2022,1
-12.598,131.376,7,2022,1
-12.598,131.376,9,2021,2
-12.598,131.666,8,2021,1
-12.598,131.667,8,2021,1
-12.597,131.376,8,2021,3
-12.597,131.376,9,2021,1
-12.597,131.377,7,2022,3
-12.596,131.376,7,2022,1
-12.596,131.376,9,2021,1
-12.596,131.377,8,2021,5
-12.596,131.378,7,2022,2
-12.596,131.378,9,2021,1
-12.595,131.378,8,2021,1
-12.595,131.378,9,2021,1
-12.595,131.379,7,2022,1
-12.595,131.379,8,2021,1
-12.595,131.379,9,2021,1
-12.595,131.38,8,2021,2
-12.595,131.38,9,2021,1
-12.595,131.381,7,2022,1
-12.595,131.383,7,2022,1
-12.595,131.384,7,2022,1
-12.595,131.384,8,2021,2
-12.595,131.384,9,2021,1
-12.595,131.386,7,2022,1
-12.595,131.386,8,2021,4
-12.595,131.386,9,2021,1
-12.594,131.379,8,2021,1
-12.594,131.38,7,2022,1
-12.594,131.38,9,2021,1
-12.594,131.381,7,2022,1
-12.594,131.381,8,2021,1
-12.594,131.381,9,2021,2
-12.594,131.382,8,2021,3
-12.594,131.382,9,2021,2
-12.594,131.383,8,2021,2
-12.594,131.383,9,2021,1
-12.594,131.384,7,2022,1
-12.594,131.384,9,2021,1
-12.594,131.385,7,2022,1
-12.594,131.385,9,2021,1
-12.594,131.386,8,2021,2
-12.594,131.386,9,2021,1
-12.594,131.387,7,2022,1
-12.594,131.387,8,2021,1
-12.594,131.387,9,2021,2
-12.593,131.381,7,2022,1
-12.593,131.386,8,2021,6
-12.593,131.386,9,2021,1
-12.593,131.671,8,2021,2
-12.593,131.672,8,2021,1
-12.592,131.386,7,2022,5
-12.592,131.387,7,2022,1
-12.592,131.387,9,2021,2
-12.592,131.672,8,2021,1
-12.591,131.386,9,2021,1
-12.591,131.387,9,2021,1
-12.591,131.673,8,2021,2
-12.59,131.385,7,2022,2
-12.59,131.385,8,2021,2
-12.589,131.381,7,2022,1
-12.589,131.383,8,2021,1
-12.589,131.383,9,2021,2
-12.589,131.384,7,2022,1
-12.589,131.384,8,2021,1
-12.589,131.385,7,2022,1
-12.589,131.673,8,2021,1
-12.588,131.38,8,2021,1
-12.588,131.381,8,2021,1
-12.588,131.382,7,2022,1
-12.588,131.382,8,2021,1
-12.588,131.383,7,2022,1
-12.588,131.668,8,2021,1
-12.588,131.669,8,2021,2
-12.588,131.67,8,2021,1
-12.588,131.673,8,2021,1
-12.587,131.379,9,2021,1
-12.587,131.38,7,2022,2
-12.587,131.38,8,2021,1
-12.587,131.38,9,2021,1
-12.586,131.379,7,2022,1
-12.586,131.379,8,2021,2
-12.586,131.379,9,2021,1
-12.586,131.671,8,2021,2
-12.586,131.672,8,2021,1
-12.585,131.378,8,2021,1
-12.585,131.379,9,2021,1
-12.585,131.671,8,2021,1
-12.583,131.379,8,2021,2
-12.583,131.38,7,2022,1
-12.583,131.671,8,2021,1
-12.582,131.38,9,2021,1
-12.582,131.381,9,2021,1
-12.582,131.671,8,2021,1
-12.581,131.38,7,2022,1
-12.581,131.382,7,2022,1
-12.581,131.382,8,2021,1
-12.58,131.381,7,2022,2
-12.58,131.381,8,2021,1
-12.58,131.382,8,2021,1
-12.58,131.383,7,2022,2
-12.58,131.383,8,2021,1
-12.58,131.67,8,2021,1
-12.579,131.382,7,2022,1
-12.579,131.383,7,2022,1
-12.579,131.383,8,2021,1
-12.579,131.384,8,2021,1
-12.579,131.669,8,2021,1
-12.578,131.383,7,2022,1
-12.578,131.383,8,2021,1
-12.578,131.384,7,2022,1
-12.578,131.385,7,2022,1
-12.577,131.384,8,2021,1
-12.577,131.385,9,2021,1
-12.577,131.386,7,2022,2
-12.577,131.386,9,2021,3
-12.576,131.385,8,2021,1
-12.576,131.386,7,2022,1
-12.576,131.386,8,2021,1
-12.576,131.386,9,2021,2
-12.576,131.387,8,2021,2
-12.576,131.388,8,2021,1
-12.576,131.666,8,2021,2
-12.575,131.387,8,2021,5
-12.575,131.387,9,2021,1
-12.575,131.389,8,2021,1
-12.575,131.389,9,2021,1
-12.575,131.665,8,2021,2
-12.574,131.382,9,2021,1
-12.574,131.386,7,2022,1
-12.574,131.387,7,2022,3
-12.574,131.388,7,2022,2
-12.574,131.388,9,2021,3
-12.574,131.665,8,2021,2
-12.574,131.666,8,2021,1
-12.573,131.381,8,2021,2
-12.573,131.381,9,2021,1
-12.573,131.382,7,2022,1
-12.573,131.383,7,2022,1
-12.573,131.383,8,2021,1
-12.573,131.384,7,2022,1
-12.573,131.385,7,2022,2
-12.573,131.385,8,2021,1
-12.573,131.385,9,2021,2
-12.573,131.386,8,2021,2
-12.573,131.386,9,2021,1
-12.573,131.387,8,2021,2
-12.573,131.666,8,2021,1
-12.572,131.379,7,2022,1
-12.572,131.38,8,2021,1
-12.572,131.383,7,2022,1
-12.572,131.384,8,2021,1
-12.572,131.667,8,2021,1
-12.571,131.379,8,2021,1
-12.571,131.379,9,2021,1
-12.571,131.668,8,2021,1
-12.57,131.379,7,2022,2
-12.57,131.379,9,2021,3
-12.57,131.67,8,2021,1
-12.569,131.379,7,2022,1
-12.569,131.379,9,2021,1
-12.569,131.38,7,2022,1
-12.569,131.38,8,2021,1
-12.569,131.38,9,2021,2
-12.569,131.671,8,2021,2
-12.568,131.379,8,2021,1
-12.568,131.38,8,2021,1
-12.568,131.38,9,2021,1
-12.568,131.671,8,2021,3
-12.567,131.38,9,2021,1
-12.567,131.381,8,2021,2
-12.567,131.381,9,2021,1
-12.566,131.381,9,2021,2
-12.566,131.382,7,2022,1
-12.566,131.382,8,2021,2
-12.565,131.381,9,2021,2
-12.565,131.384,8,2021,2
-12.565,131.384,9,2021,1
-12.564,131.383,9,2021,1
-12.564,131.384,9,2021,1
-12.563,131.384,8,2021,2
-12.563,131.384,9,2021,1
-12.563,131.385,7,2022,2
-12.563,131.386,7,2022,1
-12.563,131.386,8,2021,2
-12.562,131.386,8,2021,1
-12.562,131.386,9,2021,1
-12.561,131.385,8,2021,5
-12.561,131.385,9,2021,1
-12.561,131.386,8,2021,1
-12.561,131.386,9,2021,3
-12.56,131.385,7,2022,2
-12.56,131.386,7,2022,1
-12.559,131.383,8,2021,1
-12.558,131.382,8,2021,2
-12.558,131.382,9,2021,1
-12.557,131.381,7,2022,2
-12.557,131.381,9,2021,1
-12.557,131.383,7,2022,1
-12.556,131.378,7,2022,1
-12.556,131.378,9,2021,1
-12.556,131.379,7,2022,2
-12.556,131.38,8,2021,5
-12.556,131.38,9,2021,1
-12.556,131.381,8,2021,1
-12.555,131.375,8,2021,1
-12.555,131.376,9,2021,2
-12.555,131.377,8,2021,2
-12.555,131.377,9,2021,1
-12.555,131.378,8,2021,2
-12.555,131.379,9,2021,1
-12.554,131.375,8,2021,2
-12.554,131.376,7,2022,1
-12.554,131.376,8,2021,1
-12.553,131.373,7,2022,1
-12.553,131.373,8,2021,1
-12.553,131.374,7,2022,1
-12.553,131.374,9,2021,2
-12.553,131.375,7,2022,1
-12.553,131.375,8,2021,1
-12.552,131.373,7,2022,1
-12.552,131.373,8,2021,1
-12.552,131.374,8,2021,2
-12.552,131.374,9,2021,2
-12.552,131.375,8,2021,1
-12.551,131.373,7,2022,1
-12.551,131.374,8,2021,1
-12.55,131.374,7,2022,1
-12.55,131.374,9,2021,1
-12.55,131.376,7,2022,1
-12.549,131.376,7,2022,3
-12.549,131.376,8,2021,1
-12.549,131.377,7,2022,1
-12.549,131.377,8,2021,3
-12.549,131.378,7,2022,4
-12.548,131.378,8,2021,1
-12.548,131.379,8,2021,2
-12.548,131.38,8,2021,2
-12.547,131.379,7,2022,2
-12.547,131.379,8,2021,1
-12.546,131.38,8,2021,1
-12.546,131.382,7,2022,2
-12.546,131.382,8,2021,1
-12.546,131.383,8,2021,1
-12.546,131.384,7,2022,1
-12.546,131.39,8,2021,1
-12.545,131.384,8,2021,2
-12.545,131.386,7,2022,1
-12.545,131.387,8,2021,3
-12.545,131.388,7,2022,2
-12.545,131.389,8,2021,1
-12.545,131.393,8,2021,2
-12.544,131.385,8,2021,1
-12.544,131.387,7,2022,2
-12.544,131.388,8,2021,1
-12.544,131.392,7,2022,1
-12.543,131.393,8,2021,1
-12.543,131.394,7,2022,4
-12.542,131.394,7,2022,1
-12.542,131.395,8,2021,2
-12.541,131.394,7,2022,2
-12.54,131.394,8,2021,1
-12.54,131.396,8,2021,1
-12.539,131.395,7,2022,1
-12.539,131.396,7,2022,1
-12.537,131.395,7,2022,2
-12.537,131.396,8,2021,1
-12.536,131.395,8,2021,1
-12.535,131.395,7,2022,2
-12.534,131.397,8,2021,1
-12.533,131.396,8,2021,3
-12.531,131.396,7,2022,1
-12.53,131.395,8,2021,2
-12.529,131.396,7,2022,2
-12.528,131.394,8,2021,1
-12.527,131.394,7,2022,1
-12.526,131.394,8,2021,2
-12.525,131.391,8,2021,2
-12.525,131.392,7,2022,1
-12.525,131.393,8,2021,2
-12.524,131.389,8,2021,1
-12.524,131.39,7,2022,1
-12.524,131.728,8,2021,3
-12.524,131.729,8,2021,1
-12.523,131.388,7,2022,1
-12.523,131.389,8,2021,2
-12.521,131.388,7,2022,1
-12.521,131.389,7,2022,1
-12.521,131.389,8,2021,2
-12.521,131.724,8,2021,1
-12.521,131.727,8,2021,1
-12.52,131.389,8,2021,1
-12.519,131.39,7,2022,1
-12.518,131.389,8,2021,1
-12.518,131.391,7,2022,1
-12.517,131.39,8,2021,4
-12.517,131.727,8,2021,1
-12.516,131.392,7,2022,1
-12.516,131.393,7,2022,2
-12.516,131.721,8,2021,1
-12.516,131.723,8,2021,1
-12.516,131.725,8,2021,4
-12.516,131.726,8,2021,1
-12.515,131.721,8,2021,5
-12.515,131.722,8,2021,2
-12.515,131.724,8,2021,1
-12.515,131.725,8,2021,1
-12.514,131.394,7,2022,1
-12.514,131.394,8,2021,2
-12.514,131.718,8,2021,1
-12.514,131.723,8,2021,1
-12.513,131.379,8,2021,2
-12.513,131.381,7,2022,1
-12.513,131.381,8,2021,2
-12.513,131.382,8,2021,2
-12.513,131.384,8,2021,1
-12.513,131.394,7,2022,1
-12.513,131.717,8,2021,2
-12.512,131.377,7,2022,1
-12.512,131.377,8,2021,3
-12.512,131.378,7,2022,1
-12.512,131.379,7,2022,1
-12.512,131.38,7,2022,1
-12.512,131.382,7,2022,1
-12.512,131.382,8,2021,2
-12.512,131.385,8,2021,1
-12.512,131.394,7,2022,1
-12.512,131.394,8,2021,1
-12.512,131.395,8,2021,1
-12.512,131.717,8,2021,3
-12.511,131.377,7,2022,1
-12.511,131.385,7,2022,1
-12.511,131.386,8,2021,2
-12.511,131.387,8,2021,3
-12.511,131.394,7,2022,1
-12.511,131.395,7,2022,1
-12.511,131.716,8,2021,1
-12.51,131.377,7,2022,1
-12.51,131.386,7,2022,1
-12.51,131.388,7,2022,1
-12.51,131.394,7,2022,1
-12.51,131.395,8,2021,3
-12.51,131.716,8,2021,1
-12.509,131.388,7,2022,1
-12.509,131.395,7,2022,1
-12.509,131.395,8,2021,2
-12.509,131.717,8,2021,6
-12.508,131.375,8,2021,2
-12.508,131.388,7,2022,1
-12.508,131.389,8,2021,1
-12.508,131.394,7,2022,1
-12.508,131.395,8,2021,1
-12.508,131.718,8,2021,1
-12.508,131.719,8,2021,1
-12.508,131.72,8,2021,5
-12.507,131.375,7,2022,1
-12.507,131.389,7,2022,2
-12.507,131.391,8,2021,2
-12.507,131.394,7,2022,1
-12.507,131.395,8,2021,1
-12.507,131.719,8,2021,1
-12.506,131.375,7,2022,1
-12.506,131.375,8,2021,6
-12.506,131.391,7,2022,1
-12.506,131.392,7,2022,1
-12.506,131.393,8,2021,3
-12.506,131.722,8,2021,1
-12.505,131.723,8,2021,2
-12.504,131.377,8,2021,1
-12.503,131.377,7,2022,2
-12.503,131.377,8,2021,1
-12.503,131.721,8,2021,2
-12.503,131.722,8,2021,4
-12.502,131.377,7,2022,1
-12.502,131.377,8,2021,4
-12.502,131.38,7,2022,1
-12.502,131.721,8,2021,3
-12.501,131.378,7,2022,1
-12.501,131.378,8,2021,1
-12.501,131.38,8,2021,2
-12.501,131.72,8,2021,2
-12.501,131.721,8,2021,3
-12.5,131.379,8,2021,2
-12.5,131.721,8,2021,1
-12.499,131.381,8,2021,2
-12.499,131.721,8,2021,2
-12.498,131.38,8,2021,1
-12.498,131.722,8,2021,2
-12.497,131.38,8,2021,4
-12.497,131.381,7,2022,2
-12.497,131.381,8,2021,1
-12.497,131.722,8,2021,2
-12.496,131.722,8,2021,2
-12.495,131.38,8,2021,1
-12.495,131.381,7,2022,3
-12.495,131.723,8,2021,1
-12.494,131.379,7,2022,2
-12.494,131.38,8,2021,2
-12.494,131.722,8,2021,1
-12.494,131.723,8,2021,2
-12.493,131.365,7,2022,3
-12.493,131.366,8,2021,1
-12.493,131.379,7,2022,1
-12.493,131.379,8,2021,2
-12.493,131.722,8,2021,2
-12.493,131.723,8,2021,2
-12.492,131.362,8,2021,3
-12.492,131.364,8,2021,2
-12.492,131.365,7,2022,1
-12.492,131.377,7,2022,1
-12.492,131.378,8,2021,2
-12.491,131.362,7,2022,1
-12.491,131.362,8,2021,1
-12.491,131.363,8,2021,1
-12.491,131.367,7,2022,2
-12.491,131.37,7,2022,1
-12.491,131.377,8,2021,1
-12.491,131.379,7,2022,1
-12.491,131.722,8,2021,3
-12.49,131.369,8,2021,2
-12.49,131.371,8,2021,1
-12.49,131.373,8,2021,2
-12.49,131.374,7,2022,2
-12.49,131.375,8,2021,2
-12.49,131.376,8,2021,1
-12.49,131.722,8,2021,1
-12.489,131.362,7,2022,1
-12.489,131.372,7,2022,1
-12.489,131.373,7,2022,1
-12.489,131.721,8,2021,3
-12.489,131.722,8,2021,1
-12.488,131.36,8,2021,1
-12.488,131.362,7,2022,2
-12.488,131.721,8,2021,1
-12.488,131.722,8,2021,5
-12.487,131.362,7,2022,2
-12.487,131.362,8,2021,2
-12.487,131.721,8,2021,2
-12.487,131.722,8,2021,4
-12.486,131.722,8,2021,3
-12.486,131.724,8,2021,13
-12.485,131.361,7,2022,1
-12.485,131.361,8,2021,2
-12.484,131.362,8,2021,1
-12.484,131.364,7,2022,1
-12.483,131.345,8,2021,1
-12.483,131.346,8,2021,2
-12.483,131.347,7,2022,2
-12.483,131.348,7,2022,2
-12.483,131.349,7,2022,1
-12.483,131.35,7,2022,1
-12.483,131.363,8,2021,1
-12.483,131.365,8,2021,2
-12.483,131.366,7,2022,1
-12.483,131.724,9,2021,1
-12.482,131.346,8,2021,1
-12.482,131.348,7,2022,1
-12.482,131.348,8,2021,2
-12.482,131.351,7,2022,1
-12.482,131.363,7,2022,1
-12.482,131.724,9,2021,2
-12.481,131.343,7,2022,1
-12.481,131.344,7,2022,1
-12.481,131.345,7,2022,1
-12.481,131.345,8,2021,1
-12.481,131.35,8,2021,2
-12.481,131.365,7,2022,1
-12.481,131.366,7,2022,2
-12.481,131.366,8,2021,1
-12.481,131.367,8,2021,1
-12.481,131.369,8,2021,3
-12.481,131.37,8,2021,3
-12.48,131.343,7,2022,4
-12.48,131.344,8,2021,1
-12.48,131.351,7,2022,2
-12.48,131.351,8,2021,1
-12.48,131.368,7,2022,1
-12.48,131.37,7,2022,2
-12.479,131.344,8,2021,2
-12.479,131.352,7,2022,1
-12.479,131.353,7,2022,1
-12.479,131.353,8,2021,1
-12.479,131.369,7,2022,1
-12.479,131.722,9,2021,2
-12.478,131.342,7,2022,1
-12.478,131.352,7,2022,1
-12.478,131.369,7,2022,2
-12.478,131.369,8,2021,1
-12.478,131.714,9,2021,5
-12.478,131.716,9,2021,6
-12.478,131.722,9,2021,2
-12.477,131.343,7,2022,1
-12.477,131.353,7,2022,3
-12.477,131.369,7,2022,1
-12.477,131.369,8,2021,3
-12.477,131.717,9,2021,1
-12.477,131.721,9,2021,1
-12.476,131.342,8,2021,1
-12.476,131.343,8,2021,1
-12.476,131.354,7,2022,1
-12.476,131.355,7,2022,1
-12.476,131.356,7,2022,2
-12.476,131.357,8,2021,2
-12.476,131.367,7,2022,1
-12.476,131.367,8,2021,2
-12.476,131.721,9,2021,1
-12.475,131.342,7,2022,1
-12.475,131.343,7,2022,1
-12.475,131.354,8,2021,1
-12.475,131.359,7,2022,1
-12.475,131.361,7,2022,1
-12.475,131.363,7,2022,3
-12.475,131.364,8,2021,2
-12.475,131.366,8,2021,2
-12.475,131.367,7,2022,2
-12.475,131.718,9,2021,2
-12.475,131.719,9,2021,2
-12.475,131.72,9,2021,3
-12.474,131.343,8,2021,3
-12.474,131.357,8,2021,3
-12.474,131.358,7,2022,1
-12.474,131.364,7,2022,1
-12.474,131.365,7,2022,1
-12.474,131.365,8,2021,2
-12.473,131.345,8,2021,1
-12.473,131.718,9,2021,5
-12.472,131.347,7,2022,1
-12.472,131.718,9,2021,1
-12.471,131.345,7,2022,2
-12.471,131.345,8,2021,1
-12.471,131.346,8,2021,1
-12.47,131.347,7,2022,1
-12.47,131.348,8,2021,3
-12.47,131.349,7,2022,1
-12.47,131.351,7,2022,1
-12.47,131.352,7,2022,1
-12.47,131.352,8,2021,2
-12.47,131.353,7,2022,4
-12.47,131.353,8,2021,1
-12.47,131.719,9,2021,2
-12.469,131.351,7,2022,1
-12.469,131.352,8,2021,1
-12.469,131.72,9,2021,5
-12.468,131.354,8,2021,2
-12.468,131.355,8,2021,1
-12.467,131.355,7,2022,3
-12.467,131.721,9,2021,3
-12.466,131.355,7,2022,2
-12.466,131.355,8,2021,2
-12.466,131.721,9,2021,1
-12.465,131.338,8,2021,2
-12.465,131.339,7,2022,1
-12.465,131.341,7,2022,1
-12.465,131.342,7,2022,1
-12.465,131.355,7,2022,2
-12.465,131.355,8,2021,2
-12.465,131.721,9,2021,2
-12.464,131.34,8,2021,2
-12.464,131.343,8,2021,1
-12.464,131.354,7,2022,1
-12.463,131.336,7,2022,2
-12.463,131.337,7,2022,1
-12.463,131.338,7,2022,1
-12.463,131.345,7,2022,2
-12.463,131.345,8,2021,1
-12.463,131.346,7,2022,1
-12.463,131.353,7,2022,2
-12.463,131.354,8,2021,1
-12.463,131.722,9,2021,1
-12.462,131.338,7,2022,2
-12.462,131.344,7,2022,1
-12.462,131.347,7,2022,1
-12.462,131.348,7,2022,1
-12.462,131.349,8,2021,1
-12.462,131.35,8,2021,1
-12.462,131.352,7,2022,2
-12.462,131.353,7,2022,1
-12.461,131.336,7,2022,1
-12.461,131.337,8,2021,1
-12.461,131.347,8,2021,1
-12.461,131.348,7,2022,1
-12.46,131.336,7,2022,1
-12.46,131.336,8,2021,1
-12.459,131.336,7,2022,1
-12.459,131.336,8,2021,1
-12.459,131.72,9,2021,1
-12.458,131.327,8,2021,1
-12.458,131.328,7,2022,1
-12.458,131.328,8,2021,1
-12.458,131.336,7,2022,2
-12.458,131.338,8,2021,1
-12.458,131.716,9,2021,1
-12.458,131.717,9,2021,5
-12.458,131.719,9,2021,5
-12.458,131.72,9,2021,4
-12.457,131.325,7,2022,2
-12.457,131.325,8,2021,3
-12.457,131.328,7,2022,1
-12.457,131.329,7,2022,1
-12.457,131.331,7,2022,1
-12.457,131.331,8,2021,2
-12.457,131.714,9,2021,2
-12.457,131.715,9,2021,9
-12.457,131.716,9,2021,8
-12.456,131.324,7,2022,2
-12.456,131.325,8,2021,1
-12.456,131.327,7,2022,1
-12.456,131.329,8,2021,2
-12.456,131.333,7,2022,1
-12.456,131.333,8,2021,1
-12.456,131.337,8,2021,3
-12.456,131.34,7,2022,1
-12.456,131.713,9,2021,2
-12.456,131.714,9,2021,7
-12.455,131.332,7,2022,2
-12.455,131.333,7,2022,2
-12.455,131.333,8,2021,1
-12.455,131.339,8,2021,3
-12.455,131.341,8,2021,1
-12.455,131.713,9,2021,5
-12.454,131.322,7,2022,1
-12.454,131.324,8,2021,1
-12.454,131.333,7,2022,1
-12.454,131.334,7,2022,1
-12.454,131.712,9,2021,2
-12.453,131.322,8,2021,1
-12.453,131.323,7,2022,1
-12.453,131.333,7,2022,2
-12.453,131.334,8,2021,1
-12.453,131.341,7,2022,1
-12.453,131.341,8,2021,1
-12.453,131.711,9,2021,3
-12.453,131.712,9,2021,2
-12.452,131.322,7,2022,1
-12.452,131.322,8,2021,2
-12.452,131.323,8,2021,3
-12.452,131.334,7,2022,1
-12.452,131.335,7,2022,1
-12.452,131.335,8,2021,1
-12.452,131.342,7,2022,1
-12.452,131.709,9,2021,3
-12.451,131.322,7,2022,1
-12.451,131.335,7,2022,1
-12.451,131.336,8,2021,1
-12.451,131.342,7,2022,1
-12.451,131.342,8,2021,1
-12.451,131.709,9,2021,1
-12.45,131.335,8,2021,1
-12.45,131.337,7,2022,1
-12.45,131.342,7,2022,2
-12.45,131.709,9,2021,1
-12.449,131.322,7,2022,1
-12.449,131.322,8,2021,1
-12.449,131.336,7,2022,1
-12.449,131.336,8,2021,1
-12.449,131.341,7,2022,4
-12.449,131.342,8,2021,2
-12.449,131.71,9,2021,6
-12.448,131.324,7,2022,1
-12.448,131.324,8,2021,1
-12.448,131.338,7,2022,3
-12.448,131.338,8,2021,1
-12.448,131.339,8,2021,1
-12.448,131.34,7,2022,2
-12.448,131.341,8,2021,1
-12.448,131.71,9,2021,4
-12.447,131.339,8,2021,1
-12.447,131.71,9,2021,4
-12.446,131.325,7,2022,1
-12.446,131.335,8,2021,2
-12.446,131.336,7,2022,1
-12.446,131.34,7,2022,2
-12.446,131.34,8,2021,1
-12.446,131.71,9,2021,5
-12.445,131.325,8,2021,1
-12.445,131.326,7,2022,1
-12.445,131.326,8,2021,1
-12.445,131.328,7,2022,1
-12.445,131.335,7,2022,1
-12.445,131.336,7,2022,1
-12.445,131.337,8,2021,3
-12.445,131.339,7,2022,1
-12.445,131.34,8,2021,1
-12.445,131.71,9,2021,7
-12.444,131.326,7,2022,3
-12.444,131.328,8,2021,1
-12.444,131.329,8,2021,1
-12.444,131.332,8,2021,2
-12.444,131.333,7,2022,1
-12.444,131.71,9,2021,7
-12.443,131.33,7,2022,1
-12.443,131.33,8,2021,1
-12.443,131.332,7,2022,1
-12.443,131.333,7,2022,2
-12.443,131.34,7,2022,1
-12.443,131.342,8,2021,1
-12.443,131.71,9,2021,3
-12.442,131.321,7,2022,1
-12.442,131.71,9,2021,1
-12.441,131.321,8,2021,1
-12.441,131.342,8,2021,3
-12.441,131.711,9,2021,1
-12.44,131.318,7,2022,1
-12.44,131.319,8,2021,1
-12.44,131.32,8,2021,2
-12.44,131.322,7,2022,1
-12.44,131.323,8,2021,1
-12.44,131.325,7,2022,3
-12.44,131.342,7,2022,2
-12.44,131.71,9,2021,2
-12.44,131.711,9,2021,3
-12.439,131.318,8,2021,2
-12.439,131.324,8,2021,2
-12.439,131.325,8,2021,1
-12.439,131.34,7,2022,2
-12.439,131.711,9,2021,1
-12.438,131.317,7,2022,1
-12.438,131.319,7,2022,1
-12.438,131.341,7,2022,3
-12.438,131.341,8,2021,2
-12.438,131.711,9,2021,2
-12.437,131.317,8,2021,1
-12.437,131.325,7,2022,2
-12.437,131.325,8,2021,2
-12.437,131.341,8,2021,2
-12.437,131.711,9,2021,1
-12.436,131.317,8,2021,1
-12.436,131.319,7,2022,1
-12.436,131.339,7,2022,3
-12.436,131.34,7,2022,1
-12.436,131.34,8,2021,1
-12.436,131.711,9,2021,4
-12.436,131.712,9,2021,1
-12.435,131.317,8,2021,1
-12.435,131.326,7,2022,1
-12.435,131.327,7,2022,1
-12.435,131.338,7,2022,1
-12.435,131.338,8,2021,2
-12.435,131.339,8,2021,1
-12.435,131.713,9,2021,1
-12.434,131.319,7,2022,1
-12.434,131.327,7,2022,2
-12.434,131.327,8,2021,1
-12.434,131.33,7,2022,1
-12.434,131.33,8,2021,1
-12.434,131.333,7,2022,1
-12.434,131.337,7,2022,2
-12.434,131.338,7,2022,2
-12.434,131.713,9,2021,1
-12.433,131.328,7,2022,1
-12.433,131.328,8,2021,1
-12.433,131.329,7,2022,1
-12.433,131.331,7,2022,1
-12.433,131.336,8,2021,1
-12.433,131.714,9,2021,2
-12.432,131.318,8,2021,3
-12.432,131.33,7,2022,1
