Latitude__,Longitude,Date,Month,Year,Species,Size (feet),Encounters
-12.641,131.36,2022-07-19,7,2022,Crocodylus,0.0,1
-12.641,131.361,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.641,131.361,2022-07-19,7,2022,Crocodylus porosus,13.0,1
-12.641,131.362,2021-09-13,9,2021,Crocodylus porosus,8.666666666666666,3
-12.641,131.364,2021-08-14,8,2021,Crocodylus porosus,6.0,1
-12.64,131.356,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.64,131.356,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.64,131.358,2021-09-13,9,2021,Crocodylus,0.0,1
-12.64,131.359,2021-08-14,8,2021,Crocodylus porosus,4.0,1
-12.639,131.355,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.639,131.355,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.639,131.356,2022-07-19,7,2022,Crocodylus porosus,6.0,1
-12.639,131.357,2021-08-14,8,2021,Crocodylus porosus,13.0,1
-12.638,131.355,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.638,131.355,2021-09-13,9,2021,Crocodylus porosus,6.0,2
-12.637,131.355,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.636,131.355,2021-08-14,8,2021,Crocodylus porosus,3.0,1
-12.636,131.355,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.635,131.356,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.634,131.355,2021-08-14,8,2021,Crocodylus porosus,11.5,2
-12.634,131.355,2022-07-19,7,2022,Crocodylus porosus,16.0,1
-12.634,131.356,2021-08-14,8,2021,Crocodylus porosus,11.0,3
-12.634,131.356,2021-09-13,9,2021,Crocodylus porosus,3.0,1
-12.634,131.356,2022-07-19,7,2022,Crocodylus porosus,2.6666666666666665,3
-12.633,131.357,2021-08-14,8,2021,Crocodylus porosus,2.5,2
-12.633,131.357,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.633,131.657,2021-08-25,8,2021,Crocodylus porosus,13.0,2
-12.632,131.356,2022-07-19,7,2022,Crocodylus porosus,6.0,2
-12.632,131.357,2021-08-14,8,2021,Crocodylus porosus,3.0,1
-12.632,131.357,2021-09-13,9,2021,Crocodylus porosus,2.5,2
-12.631,131.357,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.63,131.358,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.63,131.358,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.629,131.359,2022-07-19,7,2022,Crocodylus porosus,4.333333333333333,3
-12.629,131.659,2021-08-25,8,2021,Crocodylus porosus,16.0,1
-12.628,131.358,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.628,131.36,2021-08-14,8,2021,Crocodylus porosus,11.0,1
-12.628,131.36,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.627,131.36,2022-07-19,7,2022,Crocodylus porosus,8.0,1
-12.627,131.361,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.627,131.362,2022-07-19,7,2022,Crocodylus porosus,2.5,2
-12.626,131.363,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.625,131.363,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.625,131.363,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.625,131.364,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.625,131.365,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.624,131.365,2021-08-14,8,2021,Crocodylus porosus,6.0,1
-12.624,131.365,2021-09-13,9,2021,Crocodylus porosus,8.0,1
-12.624,131.365,2022-07-19,7,2022,Crocodylus porosus,8.0,1
-12.624,131.659,2021-08-25,8,2021,Crocodylus,0.0,1
-12.623,131.366,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.623,131.366,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.623,131.367,2021-08-14,8,2021,Crocodylus porosus,1.0,2
-12.623,131.368,2022-07-19,7,2022,Crocodylus porosus,13.0,1
-12.622,131.368,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.622,131.368,2021-09-13,9,2021,Crocodylus porosus,5.5,2
-12.622,131.368,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.622,131.369,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.622,131.37,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.622,131.658,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.622,131.659,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.621,131.37,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.621,131.37,2021-09-13,9,2021,Crocodylus porosus,11.333333333333334,3
-12.621,131.37,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.621,131.371,2021-08-14,8,2021,Crocodylus porosus,8.0,2
-12.62,131.371,2022-07-19,7,2022,Crocodylus porosus,17.0,1
-12.62,131.372,2021-08-14,8,2021,Crocodylus porosus,8.333333333333334,3
-12.619,131.372,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.619,131.372,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.618,131.372,2022-07-19,7,2022,Crocodylus porosus,8.666666666666666,3
-12.618,131.373,2021-09-13,9,2021,Crocodylus porosus,6.0,1
-12.618,131.374,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.617,131.373,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.617,131.375,2021-08-14,8,2021,Crocodylus porosus,5.0,2
-12.617,131.375,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.616,131.374,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.616,131.374,2022-07-19,7,2022,Crocodylus porosus,12.0,1
-12.616,131.375,2021-09-13,9,2021,Crocodylus porosus,9.5,2
-12.616,131.375,2022-07-19,7,2022,Crocodylus porosus,4.5,2
-12.615,131.375,2021-08-14,8,2021,Crocodylus porosus,4.4,5
-12.615,131.375,2021-09-13,9,2021,Crocodylus porosus,9.0,3
-12.615,131.375,2022-07-19,7,2022,Crocodylus porosus,8.75,4
-12.615,131.376,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.615,131.656,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.614,131.377,2021-08-14,8,2021,Crocodylus porosus,9.0,3
-12.614,131.377,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.614,131.656,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.613,131.376,2021-08-14,8,2021,Crocodylus porosus,13.0,1
-12.613,131.377,2021-09-13,9,2021,Crocodylus porosus,5.0,2
-12.613,131.377,2022-07-19,7,2022,Crocodylus porosus,13.0,1
-12.613,131.378,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.612,131.377,2021-08-14,8,2021,Crocodylus porosus,11.0,2
-12.612,131.377,2021-09-13,9,2021,Crocodylus porosus,12.0,3
-12.612,131.653,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.611,131.377,2021-09-13,9,2021,Crocodylus porosus,18.0,1
-12.611,131.378,2021-08-14,8,2021,Crocodylus porosus,11.0,1
-12.611,131.379,2021-08-14,8,2021,Crocodylus,0.0,1
-12.611,131.379,2021-09-13,9,2021,Crocodylus porosus,8.333333333333334,3
-12.611,131.652,2021-08-25,8,2021,Crocodylus,0.0,1
-12.61,131.378,2021-08-14,8,2021,Crocodylus porosus,11.0,1
-12.61,131.378,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.61,131.378,2022-07-19,7,2022,Crocodylus porosus,7.333333333333333,3
-12.61,131.379,2021-08-14,8,2021,Crocodylus porosus,5.75,4
-12.61,131.379,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.61,131.652,2021-08-25,8,2021,Crocodylus,0.0,1
-12.61,131.664,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.609,131.653,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.609,131.656,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.609,131.658,2021-08-25,8,2021,Crocodylus porosus,9.0,3
-12.609,131.665,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.608,131.377,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.608,131.378,2021-08-14,8,2021,Crocodylus,0.0,1
-12.608,131.378,2022-07-19,7,2022,Crocodylus,0.0,1
-12.608,131.654,2021-08-25,8,2021,Crocodylus,0.0,1
-12.608,131.655,2021-08-25,8,2021,Crocodylus,0.0,1
-12.607,131.376,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.607,131.376,2021-09-13,9,2021,Crocodylus porosus,6.0,1
-12.607,131.376,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.607,131.377,2021-09-13,9,2021,Crocodylus,0.0,1
-12.607,131.668,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.607,131.671,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.606,131.375,2021-09-13,9,2021,Crocodylus porosus,4.5,2
-12.606,131.376,2021-08-14,8,2021,Crocodylus porosus,7.666666666666667,3
-12.606,131.672,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.605,131.374,2022-07-19,7,2022,Crocodylus porosus,5.0,1
-12.605,131.375,2021-08-14,8,2021,Crocodylus porosus,5.75,4
-12.605,131.375,2021-09-13,9,2021,Crocodylus porosus,8.0,1
-12.605,131.375,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.604,131.375,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.603,131.373,2021-09-13,9,2021,Crocodylus porosus,12.333333333333334,3
-12.603,131.373,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.603,131.374,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.603,131.67,2021-08-25,8,2021,Crocodylus porosus,6.5,2
-12.602,131.374,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.602,131.374,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.601,131.374,2021-08-14,8,2021,Crocodylus porosus,11.0,1
-12.601,131.374,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.6,131.374,2022-07-19,7,2022,Crocodylus,0.0,1
-12.6,131.375,2021-08-14,8,2021,Crocodylus porosus,1.5,2
-12.6,131.375,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.599,131.374,2021-08-14,8,2021,Crocodylus porosus,10.0,2
-12.599,131.375,2021-09-13,9,2021,Crocodylus porosus,3.0,1
-12.599,131.375,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.599,131.667,2021-08-25,8,2021,Crocodylus porosus,14.0,2
-12.598,131.375,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.598,131.376,2021-09-13,9,2021,Crocodylus porosus,7.0,2
-12.598,131.376,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.598,131.666,2021-08-25,8,2021,Crocodylus porosus,14.0,1
-12.598,131.667,2021-08-25,8,2021,Crocodylus porosus,16.0,1
-12.597,131.376,2021-08-14,8,2021,Crocodylus porosus,4.333333333333333,3
-12.597,131.376,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.597,131.377,2022-07-19,7,2022,Crocodylus porosus,8.333333333333334,3
-12.596,131.376,2021-09-13,9,2021,Crocodylus porosus,16.0,1
-12.596,131.376,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.596,131.377,2021-08-14,8,2021,Crocodylus porosus,10.8,5
-12.596,131.378,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.596,131.378,2022-07-19,7,2022,Crocodylus porosus,6.5,2
-12.595,131.378,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.595,131.378,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.595,131.379,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.595,131.379,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.595,131.379,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.595,131.38,2021-08-14,8,2021,Crocodylus porosus,1.0,2
-12.595,131.38,2021-09-13,9,2021,Crocodylus porosus,13.0,1
-12.595,131.381,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.595,131.383,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.595,131.384,2021-08-14,8,2021,Crocodylus porosus,9.0,2
-12.595,131.384,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.595,131.384,2022-07-19,7,2022,Crocodylus porosus,8.0,1
-12.595,131.386,2021-08-14,8,2021,Crocodylus porosus,1.5,4
-12.595,131.386,2021-09-13,9,2021,Crocodylus,0.0,1
-12.595,131.386,2022-07-19,7,2022,Crocodylus,0.0,1
-12.594,131.379,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.594,131.38,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.594,131.38,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.594,131.381,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.594,131.381,2021-09-13,9,2021,Crocodylus porosus,6.0,2
-12.594,131.381,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.594,131.382,2021-08-14,8,2021,Crocodylus porosus,7.333333333333333,3
-12.594,131.382,2021-09-13,9,2021,Crocodylus porosus,7.0,2
-12.594,131.383,2021-08-14,8,2021,Crocodylus porosus,10.0,2
-12.594,131.383,2021-09-13,9,2021,Crocodylus porosus,8.0,1
-12.594,131.384,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.594,131.384,2022-07-19,7,2022,Crocodylus,0.0,1
-12.594,131.385,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.594,131.385,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.594,131.386,2021-08-14,8,2021,Crocodylus porosus,6.0,2
-12.594,131.386,2021-09-13,9,2021,Crocodylus porosus,6.0,1
-12.594,131.387,2021-08-14,8,2021,Crocodylus porosus,11.0,1
-12.594,131.387,2021-09-13,9,2021,Crocodylus porosus,2.0,2
-12.594,131.387,2022-07-19,7,2022,Crocodylus,0.0,1
-12.593,131.381,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.593,131.386,2021-08-14,8,2021,Crocodylus porosus,7.833333333333333,6
-12.593,131.386,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.593,131.671,2021-08-25,8,2021,Crocodylus,0.0,2
-12.593,131.672,2021-08-25,8,2021,Crocodylus porosus,15.0,1
-12.592,131.386,2022-07-19,7,2022,Crocodylus porosus,7.2,5
-12.592,131.387,2021-09-13,9,2021,Crocodylus porosus,3.5,2
-12.592,131.387,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.592,131.672,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.591,131.386,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.591,131.387,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.591,131.673,2021-08-25,8,2021,Crocodylus porosus,5.5,2
-12.59,131.385,2021-08-14,8,2021,Crocodylus porosus,9.5,2
-12.59,131.385,2022-07-19,7,2022,Crocodylus porosus,6.5,2
-12.589,131.381,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.589,131.383,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.589,131.383,2021-09-13,9,2021,Crocodylus porosus,3.0,2
-12.589,131.384,2021-08-14,8,2021,Crocodylus,0.0,1
-12.589,131.384,2022-07-19,7,2022,Crocodylus porosus,12.0,1
-12.589,131.385,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.589,131.673,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.588,131.38,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.588,131.381,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.588,131.382,2021-08-14,8,2021,Crocodylus porosus,6.0,1
-12.588,131.382,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.588,131.383,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.588,131.668,2021-08-25,8,2021,Crocodylus,0.0,1
-12.588,131.669,2021-08-25,8,2021,Crocodylus porosus,11.0,2
-12.588,131.67,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.588,131.673,2021-08-25,8,2021,Crocodylus,0.0,1
-12.587,131.379,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.587,131.38,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.587,131.38,2021-09-13,9,2021,Crocodylus,0.0,1
-12.587,131.38,2022-07-19,7,2022,Crocodylus porosus,2.0,2
-12.586,131.379,2021-08-14,8,2021,Crocodylus porosus,6.5,2
-12.586,131.379,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.586,131.379,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.586,131.671,2021-08-25,8,2021,Crocodylus porosus,8.0,2
-12.586,131.672,2021-08-25,8,2021,Crocodylus,0.0,1
-12.585,131.378,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.585,131.379,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.585,131.671,2021-08-25,8,2021,Crocodylus porosus,10.0,1
-12.583,131.379,2021-08-14,8,2021,Crocodylus porosus,5.5,2
-12.583,131.38,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.583,131.671,2021-08-25,8,2021,Crocodylus,0.0,1
-12.582,131.38,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.582,131.381,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.582,131.671,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.581,131.38,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.581,131.382,2021-08-14,8,2021,Crocodylus porosus,6.0,1
-12.581,131.382,2022-07-19,7,2022,Crocodylus porosus,4.0,1
-12.58,131.381,2021-08-14,8,2021,Crocodylus,0.0,1
-12.58,131.381,2022-07-19,7,2022,Crocodylus porosus,2.0,2
-12.58,131.382,2021-08-14,8,2021,Crocodylus porosus,7.0,1
-12.58,131.383,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.58,131.383,2022-07-19,7,2022,Crocodylus porosus,5.0,2
-12.58,131.67,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.579,131.382,2022-07-19,7,2022,Crocodylus porosus,12.0,1
-12.579,131.383,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.579,131.383,2022-07-19,7,2022,Crocodylus porosus,2.0,1
-12.579,131.384,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.579,131.669,2021-08-25,8,2021,Crocodylus,0.0,1
-12.578,131.383,2021-08-14,8,2021,Crocodylus porosus,6.0,1
-12.578,131.383,2022-07-19,7,2022,Crocodylus porosus,8.0,1
-12.578,131.384,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.578,131.385,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.577,131.384,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.577,131.385,2021-09-13,9,2021,Crocodylus porosus,14.0,1
-12.577,131.386,2021-09-13,9,2021,Crocodylus porosus,6.666666666666667,3
-12.577,131.386,2022-07-19,7,2022,Crocodylus porosus,9.5,2
-12.576,131.385,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.576,131.386,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.576,131.386,2021-09-13,9,2021,Crocodylus porosus,8.5,2
-12.576,131.386,2022-07-19,7,2022,Crocodylus,0.0,1
-12.576,131.387,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.576,131.388,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.576,131.666,2021-08-25,8,2021,Crocodylus porosus,12.0,2
-12.575,131.387,2021-08-14,8,2021,Crocodylus porosus,6.8,5
-12.575,131.387,2021-09-13,9,2021,Crocodylus porosus,8.0,1
-12.575,131.389,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.575,131.389,2021-09-13,9,2021,Crocodylus porosus,6.0,1
-12.575,131.665,2021-08-25,8,2021,Crocodylus porosus,14.0,2
-12.574,131.382,2021-09-13,9,2021,Crocodylus porosus,15.0,1
-12.574,131.386,2022-07-19,7,2022,Crocodylus porosus,10.0,1
-12.574,131.387,2022-07-19,7,2022,Crocodylus porosus,11.0,3
-12.574,131.388,2021-09-13,9,2021,Crocodylus porosus,6.0,3
-12.574,131.388,2022-07-19,7,2022,Crocodylus porosus,5.0,2
-12.574,131.665,2021-08-25,8,2021,Crocodylus porosus,12.0,2
-12.574,131.666,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.573,131.381,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.573,131.381,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.573,131.382,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.573,131.383,2021-08-14,8,2021,Crocodylus porosus,16.0,1
-12.573,131.383,2022-07-19,7,2022,Crocodylus porosus,15.0,1
-12.573,131.384,2022-07-19,7,2022,Crocodylus porosus,6.0,1
-12.573,131.385,2021-08-14,8,2021,Crocodylus porosus,11.0,1
-12.573,131.385,2021-09-13,9,2021,Crocodylus porosus,1.5,2
-12.573,131.385,2022-07-19,7,2022,Crocodylus porosus,8.5,2
-12.573,131.386,2021-08-14,8,2021,Crocodylus porosus,4.0,2
-12.573,131.386,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.573,131.387,2021-08-14,8,2021,Crocodylus porosus,5.0,2
-12.573,131.666,2021-08-25,8,2021,Crocodylus porosus,12.0,1
-12.572,131.379,2022-07-19,7,2022,Crocodylus,0.0,1
-12.572,131.38,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.572,131.383,2022-07-19,7,2022,Crocodylus porosus,14.0,1
-12.572,131.384,2021-08-14,8,2021,Crocodylus,0.0,1
-12.572,131.667,2021-08-25,8,2021,Crocodylus,0.0,1
-12.571,131.379,2021-08-14,8,2021,Crocodylus porosus,6.0,1
-12.571,131.379,2021-09-13,9,2021,Crocodylus porosus,10.0,1
-12.571,131.668,2021-08-25,8,2021,Crocodylus porosus,13.0,1
-12.57,131.379,2021-09-13,9,2021,Crocodylus porosus,3.3333333333333335,3
-12.57,131.379,2022-07-19,7,2022,Crocodylus porosus,6.5,2
-12.57,131.67,2021-08-25,8,2021,Crocodylus porosus,11.0,1
-12.569,131.379,2021-09-13,9,2021,Crocodylus porosus,6.0,1
-12.569,131.379,2022-07-19,7,2022,Crocodylus,0.0,1
-12.569,131.38,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.569,131.38,2021-09-13,9,2021,Crocodylus porosus,2.0,2
-12.569,131.38,2022-07-19,7,2022,Crocodylus porosus,11.0,1
-12.569,131.671,2021-08-25,8,2021,Crocodylus,0.0,2
-12.568,131.379,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.568,131.38,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.568,131.38,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.568,131.671,2021-08-25,8,2021,Crocodylus,0.0,3
-12.567,131.38,2021-09-13,9,2021,Crocodylus porosus,11.0,1
-12.567,131.381,2021-08-14,8,2021,Crocodylus porosus,1.0,2
-12.567,131.381,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.566,131.381,2021-09-13,9,2021,Crocodylus,0.0,2
-12.566,131.382,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.566,131.382,2022-07-19,7,2022,Crocodylus porosus,9.0,1
-12.565,131.381,2021-09-13,9,2021,Crocodylus porosus,11.0,2
-12.565,131.384,2021-08-14,8,2021,Crocodylus porosus,1.0,2
-12.565,131.384,2021-09-13,9,2021,Crocodylus porosus,3.0,1
-12.564,131.383,2021-09-13,9,2021,Crocodylus porosus,12.0,1
-12.564,131.384,2021-09-13,9,2021,Crocodylus porosus,2.0,1
-12.563,131.384,2021-08-14,8,2021,Crocodylus porosus,8.0,2
-12.563,131.384,2021-09-13,9,2021,Crocodylus porosus,7.0,1
-12.563,131.385,2022-07-19,7,2022,Crocodylus porosus,5.5,2
-12.563,131.386,2021-08-14,8,2021,Crocodylus porosus,9.5,2
-12.563,131.386,2022-07-19,7,2022,Crocodylus,0.0,1
-12.562,131.386,2021-08-14,8,2021,Crocodylus porosus,2.0,1
-12.562,131.386,2021-09-13,9,2021,Crocodylus,0.0,1
-12.561,131.385,2021-08-14,8,2021,Crocodylus porosus,7.2,5
-12.561,131.385,2021-09-13,9,2021,Crocodylus porosus,8.0,1
-12.561,131.386,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.561,131.386,2021-09-13,9,2021,Crocodylus porosus,3.3333333333333335,3
-12.56,131.385,2022-07-20,7,2022,Crocodylus porosus,8.0,2
-12.56,131.386,2022-07-20,7,2022,Crocodylus porosus,13.0,1
-12.559,131.383,2021-08-14,8,2021,Crocodylus porosus,8.0,1
-12.558,131.382,2021-08-14,8,2021,Crocodylus porosus,9.0,2
-12.558,131.382,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.557,131.381,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.557,131.381,2022-07-20,7,2022,Crocodylus porosus,8.0,2
-12.557,131.383,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.556,131.378,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.556,131.378,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.556,131.379,2022-07-20,7,2022,Crocodylus porosus,8.5,2
-12.556,131.38,2021-08-14,8,2021,Crocodylus porosus,7.0,5
-12.556,131.38,2021-09-13,9,2021,Crocodylus,0.0,1
-12.556,131.381,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.555,131.375,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.555,131.376,2021-09-13,9,2021,Crocodylus porosus,4.5,2
-12.555,131.377,2021-08-14,8,2021,Crocodylus porosus,9.0,2
-12.555,131.377,2021-09-13,9,2021,Crocodylus porosus,9.0,1
-12.555,131.378,2021-08-14,8,2021,Crocodylus porosus,6.0,2
-12.555,131.379,2021-09-13,9,2021,Crocodylus,0.0,1
-12.554,131.375,2021-08-14,8,2021,Crocodylus porosus,7.0,2
-12.554,131.376,2021-08-14,8,2021,Crocodylus porosus,9.0,1
-12.554,131.376,2022-07-20,7,2022,Crocodylus porosus,9.0,1
-12.553,131.373,2021-08-14,8,2021,Crocodylus porosus,10.0,1
-12.553,131.373,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.553,131.374,2021-09-13,9,2021,Crocodylus porosus,12.0,2
-12.553,131.374,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.553,131.375,2021-08-15,8,2021,Crocodylus porosus,6.0,1
-12.553,131.375,2022-07-20,7,2022,Crocodylus porosus,6.0,1
-12.552,131.373,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.552,131.373,2022-07-20,7,2022,Crocodylus porosus,15.0,1
-12.552,131.374,2021-08-14,8,2021,Crocodylus porosus,10.5,2
-12.552,131.374,2021-09-13,9,2021,Crocodylus porosus,8.5,2
-12.552,131.375,2021-08-15,8,2021,Crocodylus porosus,8.0,1
-12.551,131.373,2022-07-20,7,2022,Crocodylus porosus,14.0,1
-12.551,131.374,2021-08-15,8,2021,Crocodylus porosus,12.0,1
-12.55,131.374,2021-09-13,9,2021,Crocodylus,0.0,1
-12.55,131.374,2022-07-20,7,2022,Crocodylus porosus,12.0,1
-12.55,131.376,2022-07-20,7,2022,Crocodylus porosus,10.0,1
-12.549,131.376,2021-08-15,8,2021,Crocodylus porosus,10.0,1
-12.549,131.376,2022-07-20,7,2022,Crocodylus,0.0,3
-12.549,131.377,2021-08-15,8,2021,Crocodylus porosus,7.0,3
